id	hgnc_symbol	chromosome_name	start_position	end_position	strand	ensembl_gene_id	transcript_count	gene_biotype
NUMT_14.006	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_14.006	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_14.007	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_14.007	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_14.007	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_14.007	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_14.008	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_14.008	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_14.008	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_14.008	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_14.008	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_14.008	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_14.009	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_14.009	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_15.001	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_15.001	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_15.001	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_15.001	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_15.002	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_15.002	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_15.002	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_15.002	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_15.003	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_15.003	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_15.004	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.004	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.005	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.005	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.005	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_15.005	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_15.005	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_15.005	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_15.005	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_15.005	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_15.005	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_15.005	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_15.006	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.006	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.007	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_15.007	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_15.008	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_15.008	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_15.009	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.009	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.010	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_15.010	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_15.010	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_15.010	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_15.010	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_15.010	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_15.010	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.010	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.010	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_15.010	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_15.010	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_15.010	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_15.011	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.011	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_15.011	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_15.011	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_15.011	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_15.011	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_15.012	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_15.012	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_15.012	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_15.012	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_15.012	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_15.012	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_15.012	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_15.012	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_15.012	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_15.012	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_15.012	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_15.012	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_15.013	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_15.013	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_15.014	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_15.014	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_16.001	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_16.001	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_16.001	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_16.001	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_16.001	MT-TS1	MT	7446	7514	-1	ENSG00000210151	1	Mt_tRNA
NUMT_16.001	MT-TS1	MT	7446	7514	-1	ENSG00000210151	1	Mt_tRNA
NUMT_16.001	MT-TD	MT	7518	7585	1	ENSG00000210154	1	Mt_tRNA
NUMT_16.001	MT-TD	MT	7518	7585	1	ENSG00000210154	1	Mt_tRNA
NUMT_16.001	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_16.001	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_16.002	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_16.002	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_16.002	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_16.002	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_16.002	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_16.002	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_16.002	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_16.002	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_16.002	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_16.002	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_16.002	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_16.002	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_16.002	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_16.002	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_16.003	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_16.003	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_16.004	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_16.004	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_16.005	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_16.005	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_16.006	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_16.006	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_16.006	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_16.006	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_16.006	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_16.006	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_16.006	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_16.006	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_16.006	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_16.006	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_16.007	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_16.007	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_16.007	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_16.007	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_16.007	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_16.007	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_16.007	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_16.007	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_16.007	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_16.007	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_16.007	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_16.007	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_16.007	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_16.007	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_16.007	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_16.007	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_16.007	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_16.007	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_16.007	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_16.007	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_16.007	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_16.007	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_16.007	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_16.007	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_16.008	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_16.008	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_16.008	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_16.008	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_16.009	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_16.009	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_16.009	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_16.009	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_16.009	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_16.009	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_16.010	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_16.010	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_16.010	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_16.010	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_16.011	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_16.011	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_16.011	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_16.011	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_16.011	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_16.011	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_16.011	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_16.011	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_16.012	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_16.012	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_16.013	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.013	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.014	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_16.014	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_16.014	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_16.014	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_16.014	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_16.014	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_16.014	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_16.014	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_16.014	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_16.014	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_16.014	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_16.014	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_16.015	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.015	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.001	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_17.001	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_17.002	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_17.002	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_17.003	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.003	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.004	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_17.004	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_17.004	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_17.004	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_17.004	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_17.004	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_17.004	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_17.004	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_17.005	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_17.005	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_17.006	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_17.006	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_17.006	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_17.006	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_17.007	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_17.007	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_17.007	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_17.007	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_17.007	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_17.007	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_17.007	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_17.007	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_17.007	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_17.007	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_17.007	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_17.007	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_17.008	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_17.008	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_17.009	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_17.009	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_17.009	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_17.009	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_17.009	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_17.009	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_17.009	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_17.009	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_17.009	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_17.009	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_17.009	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_17.009	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_17.009	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_17.009	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_17.010	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_17.010	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_17.011	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_17.011	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_17.011	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_17.011	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_17.011	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_17.011	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_17.011	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_17.011	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_17.011	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_17.011	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_17.012	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.012	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.013	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_17.013	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_17.013	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_17.013	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_17.013	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_17.013	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_17.013	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_17.013	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_17.013	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_17.013	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_17.013	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_17.013	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_17.013	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_17.013	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_17.013	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_17.013	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_17.013	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_17.013	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_17.013	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_17.013	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_17.013	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_17.013	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_17.013	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_17.013	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_17.013	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_17.013	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_17.013	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_17.013	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_17.013	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_17.013	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_17.013	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_17.013	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_17.013	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_17.013	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_17.013	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_17.013	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_17.013	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_17.013	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_17.013	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_17.013	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_17.013	MT-TS1	MT	7446	7514	-1	ENSG00000210151	1	Mt_tRNA
NUMT_17.013	MT-TS1	MT	7446	7514	-1	ENSG00000210151	1	Mt_tRNA
NUMT_17.013	MT-TD	MT	7518	7585	1	ENSG00000210154	1	Mt_tRNA
NUMT_17.013	MT-TD	MT	7518	7585	1	ENSG00000210154	1	Mt_tRNA
NUMT_17.013	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_17.013	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_17.013	MT-TK	MT	8295	8364	1	ENSG00000210156	1	Mt_tRNA
NUMT_17.013	MT-TK	MT	8295	8364	1	ENSG00000210156	1	Mt_tRNA
NUMT_17.013	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_17.013	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_17.013	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_17.013	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_17.013	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_17.013	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_17.013	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_17.013	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_17.014	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_17.014	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_17.015	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_17.015	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_17.016	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_17.016	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_17.017	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
