id	chromosome_name	start_position	end_position	strand	hgnc_symbol	ensembl_gene_id_version	ensembl_gene_id	transcript_count
NUMT_17.003	17	19463424	19501235	-1	NA	ENSG00000262769.1	ENSG00000262769	1
NUMT_17.004	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.005	17	19504173	19504658	1	NA	ENSG00000266179.2	ENSG00000266179	1
NUMT_17.006	17	19504173	19504658	1	NA	ENSG00000266179.2	ENSG00000266179	1
NUMT_17.006	17	19505153	19505569	1	NA	ENSG00000271900.1	ENSG00000271900	1
NUMT_17.007	17	19505153	19505569	1	NA	ENSG00000271900.1	ENSG00000271900	1
NUMT_17.007	17	19505572	19506521	1	MTND1P14	ENSG00000227225.1	ENSG00000227225	1
NUMT_17.007	17	19506587	19506658	-1	TRNAQ41P	ENSG00000242752.3	ENSG00000242752	1
NUMT_17.008	17	19507110	19508361	1	MTND2P12	ENSG00000228725.3	ENSG00000228725	1
NUMT_17.009	17	19507110	19508361	1	MTND2P12	ENSG00000228725.3	ENSG00000228725	1
NUMT_17.009	17	19508767	19509246	1	NA	ENSG00000224254.2	ENSG00000224254	1
NUMT_17.010	17	19641297	19652256	-1	ALDH3A1	ENSG00000108602.13	ENSG00000108602	17
NUMT_17.011	17	22018943	22020035	1	NA	ENSG00000266529.1	ENSG00000266529	1
NUMT_17.012	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.013	17	22022437	22023991	1	MTRNR2L1	ENSG00000256618.1	ENSG00000256618	1
NUMT_17.013	17	22023889	22024656	-1	NA	ENSG00000243655.2	ENSG00000243655	1
NUMT_17.013	17	22024064	22025022	1	MTND1P15	ENSG00000264168.1	ENSG00000264168	2
NUMT_17.013	17	22025225	22026263	1	NA	ENSG00000263914.1	ENSG00000263914	1
NUMT_17.013	17	22026650	22028896	1	NA	ENSG00000240103.2	ENSG00000240103	1
NUMT_17.013	17	22028179	22028247	-1	TRNAS30P	ENSG00000241225.2	ENSG00000241225	1
NUMT_17.013	17	22029260	22029935	1	MTATP6P3	ENSG00000263483.1	ENSG00000263483	1
NUMT_17.013	17	22029938	22030718	1	NA	ENSG00000264316.1	ENSG00000264316	1
NUMT_17.014	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.015	17	27277531	27384234	1	PIPOX	ENSG00000179761.7	ENSG00000179761	10
NUMT_17.015	17	27281919	27333458	-1	SEZ6	ENSG00000063015.15	ENSG00000063015	10
NUMT_17.016	17	33905065	34053436	1	AP2B1	ENSG00000006125.12	ENSG00000006125	19
NUMT_17.017	17	42030106	42081837	-1	PYY	ENSG00000131096.6	ENSG00000131096	2
NUMT_17.018	17	51183095	51183719	1	NA	ENSG00000262902.1	ENSG00000262902	1
NUMT_17.019	17	52976748	53039310	1	TOM1L1	ENSG00000141198.9	ENSG00000141198	24
NUMT_17.020	17	58754814	59470199	1	BCAS3	ENSG00000141376.16	ENSG00000141376	32
NUMT_17.021	17	61086917	61505060	1	TANC2	ENSG00000170921.10	ENSG00000170921	10
NUMT_17.021	17	61458592	61491673	-1	NA	ENSG00000226797.1	ENSG00000226797	1
NUMT_17.021	17	61468552	61508450	-1	NA	ENSG00000263644.1	ENSG00000263644	1
NUMT_17.021	17	61470716	61470947	1	NA	ENSG00000271749.1	ENSG00000271749	1
NUMT_17.022	17	66863433	66951533	-1	ABCA8	ENSG00000141338.9	ENSG00000141338	14
NUMT_17.023	17	78518619	78940171	1	RPTOR	ENSG00000141564.9	ENSG00000141564	12
NUMT_18.001	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_18.002	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_18.003	18	45357922	45457515	-1	SMAD2	ENSG00000175387.11	ENSG00000175387	12
NUMT_18.003	18	45379604	45379828	-1	NA	ENSG00000267541.1	ENSG00000267541	1
NUMT_18.004	18	48086448	48258194	1	MAPK4	ENSG00000141639.7	ENSG00000141639	6
NUMT_18.004	18	48195880	48196585	1	NA	ENSG00000267713.1	ENSG00000267713	1
NUMT_18.005	18	59475296	59561480	-1	RNF152	ENSG00000176641.6	ENSG00000176641	4
NUMT_18.006	18	61771325	62090836	1	NA	ENSG00000267134.1	ENSG00000267134	1
NUMT_18.006	18	61814443	61826533	1	NA	ENSG00000236392.2	ENSG00000236392	2
NUMT_19.001	19	12203078	12225491	1	NA	ENSG00000188474.6	ENSG00000188474	2
NUMT_19.001	19	12203078	12248050	1	ZNF788	ENSG00000214189.4	ENSG00000214189	6
NUMT_19.001	19	12203658	12251222	-1	ZNF20	ENSG00000132010.11	ENSG00000132010	8
NUMT_19.002	19	12203078	12225491	1	NA	ENSG00000188474.6	ENSG00000188474	2
NUMT_19.002	19	12203078	12248050	1	ZNF788	ENSG00000214189.4	ENSG00000214189	6
NUMT_19.002	19	12203658	12251222	-1	ZNF20	ENSG00000132010.11	ENSG00000132010	8
NUMT_19.003	19	12305830	12348582	1	NA	ENSG00000234773.2	ENSG00000234773	4
NUMT_19.004	19	12571998	12624668	-1	ZNF709	ENSG00000242852.2	ENSG00000242852	3
NUMT_19.004	19	12572373	12662288	-1	NA	ENSG00000196826.7	ENSG00000196826	1
NUMT_19.004	19	12613489	12614920	1	NA	ENSG00000236483.1	ENSG00000236483	1
NUMT_19.005	19	12571998	12624668	-1	ZNF709	ENSG00000242852.2	ENSG00000242852	3
NUMT_19.005	19	12572373	12662288	-1	NA	ENSG00000196826.7	ENSG00000196826	1
NUMT_19.005	19	12615719	12616790	1	NA	ENSG00000230321.1	ENSG00000230321	1
NUMT_19.006	19	12571998	12624668	-1	ZNF709	ENSG00000242852.2	ENSG00000242852	3
NUMT_19.006	19	12572373	12662288	-1	NA	ENSG00000196826.7	ENSG00000196826	1
NUMT_19.006	19	12617063	12618844	1	NA	ENSG00000234003.1	ENSG00000234003	1
NUMT_19.007	19	28175488	28284848	-1	LINC00662	ENSG00000261824.2	ENSG00000261824	9
NUMT_19.008	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_19.009	19	38039816	38078249	1	ZNF571-AS1	ENSG00000267470.1	ENSG00000267470	12
NUMT_19.009	19	38042308	38104998	1	ZNF540	ENSG00000171817.12	ENSG00000171817	10
NUMT_19.009	19	38045684	38085673	-1	ZNF571	ENSG00000180479.9	ENSG00000180479	6
NUMT_19.010	19	38039816	38078249	1	ZNF571-AS1	ENSG00000267470.1	ENSG00000267470	12
NUMT_19.010	19	38042308	38104998	1	ZNF540	ENSG00000171817.12	ENSG00000171817	10
NUMT_19.010	19	38045684	38085673	-1	ZNF571	ENSG00000180479.9	ENSG00000180479	6
NUMT_19.011	19	38039816	38078249	1	ZNF571-AS1	ENSG00000267470.1	ENSG00000267470	12
NUMT_19.011	19	38042308	38104998	1	ZNF540	ENSG00000171817.12	ENSG00000171817	10
NUMT_19.011	19	38045684	38085673	-1	ZNF571	ENSG00000180479.9	ENSG00000180479	6
NUMT_19.012	19	38039816	38078249	1	ZNF571-AS1	ENSG00000267470.1	ENSG00000267470	12
NUMT_19.012	19	38042308	38104998	1	ZNF540	ENSG00000171817.12	ENSG00000171817	10
NUMT_19.012	19	38045684	38085673	-1	ZNF571	ENSG00000180479.9	ENSG00000180479	6
NUMT_19.013	19	38039816	38078249	1	ZNF571-AS1	ENSG00000267470.1	ENSG00000267470	12
NUMT_19.013	19	38042308	38104998	1	ZNF540	ENSG00000171817.12	ENSG00000171817	10
NUMT_19.013	19	38045684	38085673	-1	ZNF571	ENSG00000180479.9	ENSG00000180479	6
NUMT_19.014	19	38039816	38078249	1	ZNF571-AS1	ENSG00000267470.1	ENSG00000267470	12
NUMT_19.014	19	38042308	38104998	1	ZNF540	ENSG00000171817.12	ENSG00000171817	10
NUMT_19.014	19	38045684	38085673	-1	ZNF571	ENSG00000180479.9	ENSG00000180479	6
NUMT_19.015	19	38039816	38078249	1	ZNF571-AS1	ENSG00000267470.1	ENSG00000267470	12
NUMT_19.015	19	38042308	38104998	1	ZNF540	ENSG00000171817.12	ENSG00000171817	10
NUMT_19.015	19	38045684	38085673	-1	ZNF571	ENSG00000180479.9	ENSG00000180479	6
NUMT_19.016	19	42590263	42700737	-1	POU2F2	ENSG00000028277.16	ENSG00000028277	19
NUMT_19.017	19	44645710	44663156	1	ZNF234	ENSG00000263002.3	ENSG00000263002	4
NUMT_19.018	19	57202054	57311014	1	NA	ENSG00000269793.1	ENSG00000269793	5
NUMT_19.019	19	57202054	57311014	1	NA	ENSG00000269793.1	ENSG00000269793	5
NUMT_19.020	19	57433386	57433581	1	NA	ENSG00000269786.1	ENSG00000269786	1
NUMT_20.001	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_20.002	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_20.003	20	5931298	5975852	1	MCM8	ENSG00000125885.9	ENSG00000125885	4
NUMT_20.003	20	5945826	5946157	1	NA	ENSG00000231961.1	ENSG00000231961	1
NUMT_20.004	20	9049410	9461889	1	PLCB4	ENSG00000101333.12	ENSG00000101333	14
NUMT_20.005	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_20.006	20	33276492	33276782	1	NA	ENSG00000231034.1	ENSG00000231034	1
NUMT_20.007	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_20.008	20	55926066	55954267	1	RAE1	ENSG00000101146.8	ENSG00000101146	9
NUMT_20.008	20	55932482	55933425	-1	MTND1P9	ENSG00000228995.1	ENSG00000228995	1
NUMT_20.008	20	55933496	55934878	-1	MTRNR2L3	ENSG00000256222.1	ENSG00000256222	1
NUMT_20.009	20	58662895	59102516	1	NA	ENSG00000228340.1	ENSG00000228340	11
NUMT_20.009	20	58989454	58989930	-1	MTCO2P1	ENSG00000229690.1	ENSG00000229690	1
NUMT_21.001	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_21.002	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_21.003	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_21.004	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_21.005	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_21.006	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_21.007	21	17442842	17999716	1	LINC00478	ENSG00000215386.6	ENSG00000215386	19
NUMT_21.008	21	26212864	26430059	1	NA	ENSG00000226983.2	ENSG00000226983	1
NUMT_21.009	21	36160098	37376965	-1	RUNX1	ENSG00000159216.14	ENSG00000159216	19
NUMT_21.010	21	40928369	41045064	1	B3GALT5	ENSG00000183778.13	ENSG00000183778	5
NUMT_21.010	21	40969074	40984748	-1	C21orf88	ENSG00000184809.8	ENSG00000184809	4
NUMT_21.011	21	43824008	43867791	1	UBASH3A	ENSG00000160185.9	ENSG00000160185	5
NUMT_21.012	21	45889812	45892399	-1	NA	ENSG00000224747.1	ENSG00000224747	1
NUMT_21.013	21	45889812	45892399	-1	NA	ENSG00000224747.1	ENSG00000224747	1
NUMT_21.014	21	45892778	45893622	1	MTND6P21	ENSG00000223431.1	ENSG00000223431	1
NUMT_21.015	21	45892778	45893622	1	MTND6P21	ENSG00000223431.1	ENSG00000223431	1
NUMT_21.015	21	45893606	45894980	-1	MTND5P1	ENSG00000227999.1	ENSG00000227999	1
NUMT_21.016	21	45893606	45894980	-1	MTND5P1	ENSG00000227999.1	ENSG00000227999	1
NUMT_21.017	21	45893606	45894980	-1	MTND5P1	ENSG00000227999.1	ENSG00000227999	1
NUMT_21.018	21	46796106	46796297	-1	MTCO1P3	ENSG00000228930.1	ENSG00000228930	1
NUMT_22.001	22	17357108	17357311	-1	MTND1P17	ENSG00000228122.1	ENSG00000228122	1
NUMT_22.002	22	24347904	24349416	1	MTND1P13	ENSG00000232014.1	ENSG00000232014	1
NUMT_22.003	22	24347904	24349416	1	MTND1P13	ENSG00000232014.1	ENSG00000232014	1
NUMT_22.004	22	32908539	33454358	-1	SYN3	ENSG00000185666.10	ENSG00000185666	12
NUMT_22.005	22	36134783	36424473	-1	RBFOX2	ENSG00000100320.18	ENSG00000100320	14
NUMT_22.006	22	36568470	36568827	1	NA	ENSG00000233764.1	ENSG00000233764	1
NUMT_22.006	22	36568982	36569996	1	NA	ENSG00000231576.1	ENSG00000231576	1
NUMT_22.007	22	36568982	36569996	1	NA	ENSG00000231576.1	ENSG00000231576	1
NUMT_22.007	22	36570309	36570870	1	NA	ENSG00000237948.1	ENSG00000237948	1
NUMT_22.008	22	36571215	36571902	1	NA	ENSG00000225557.1	ENSG00000225557	1
NUMT_22.008	22	36571905	36572574	1	NA	ENSG00000237129.1	ENSG00000237129	1
NUMT_22.009	22	36571905	36572574	1	NA	ENSG00000237129.1	ENSG00000237129	1
NUMT_22.010	22	36571905	36572574	1	NA	ENSG00000237129.1	ENSG00000237129	1
NUMT_22.011	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_22.012	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_22.013	22	36574602	36575433	1	MTND1P10	ENSG00000229088.1	ENSG00000229088	1
NUMT_22.014	22	36574602	36575433	1	MTND1P10	ENSG00000229088.1	ENSG00000229088	1
NUMT_22.015	22	42095503	42195460	1	MEI1	ENSG00000167077.8	ENSG00000167077	18
NUMT_22.016	22	46756731	46933067	-1	CELSR1	ENSG00000075275.12	ENSG00000075275	6
NUMT_22.017	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.001	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.002	X	5086959	5087480	-1	MTND6P12	ENSG00000235039.1	ENSG00000235039	1
NUMT_X.002	X	5087553	5088686	1	NA	ENSG00000226313.1	ENSG00000226313	1
NUMT_X.003	X	9754496	9917483	1	SHROOM2	ENSG00000146950.8	ENSG00000146950	4
NUMT_X.004	X	15706953	15805747	1	CA5B	ENSG00000169239.8	ENSG00000169239	10
NUMT_X.005	X	22277914	23311263	-1	NA	ENSG00000233067.2	ENSG00000233067	2
NUMT_X.005	X	22446249	22512830	1	NA	ENSG00000231846.1	ENSG00000231846	1
NUMT_X.006	X	24072833	24096088	1	EIF2S3	ENSG00000130741.6	ENSG00000130741	5
NUMT_X.007	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.008	X	53401070	53449677	-1	SMC1A	ENSG00000072501.13	ENSG00000072501	6
NUMT_X.009	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.010	X	55204640	55205170	-1	NA	ENSG00000229760.1	ENSG00000229760	1
NUMT_X.010	X	55205627	55206432	-1	MTND2P24	ENSG00000231947.1	ENSG00000231947	1
NUMT_X.010	X	55206810	55207710	-1	MTND1P30	ENSG00000238047.1	ENSG00000238047	1
NUMT_X.010	X	55207824	55208944	-1	MTRNR2L10	ENSG00000256045.1	ENSG00000256045	1
NUMT_X.011	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.012	X	62062012	62062972	1	MTND1P31	ENSG00000235170.1	ENSG00000235170	1
NUMT_X.012	X	62063167	62063776	1	MTND2P25	ENSG00000228182.1	ENSG00000228182	1
NUMT_X.013	X	69340203	69341324	-1	NA	ENSG00000226579.1	ENSG00000226579	1
NUMT_X.014	X	69344822	69348921	-1	MTND4P31	ENSG00000235382.1	ENSG00000235382	1
NUMT_X.015	X	69344822	69348921	-1	MTND4P31	ENSG00000235382.1	ENSG00000235382	1
NUMT_X.016	X	69344822	69348921	-1	MTND4P31	ENSG00000235382.1	ENSG00000235382	1
NUMT_X.017	X	69344822	69348921	-1	MTND4P31	ENSG00000235382.1	ENSG00000235382	1
NUMT_X.018	X	83572882	83757487	-1	HDX	ENSG00000165259.9	ENSG00000165259	5
NUMT_X.018	X	83658906	83659032	-1	NA	ENSG00000233484.2	ENSG00000233484	1
NUMT_X.019	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.020	X	101263497	101264019	-1	MTND6P13	ENSG00000234901.1	ENSG00000234901	1
NUMT_X.021	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.022	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.023	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.024	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.025	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.025	X	102040595	102041532	1	MTND1P32	ENSG00000232282.1	ENSG00000232282	1
NUMT_X.025	X	102041741	102043315	1	MTND2P2	ENSG00000229954.1	ENSG00000229954	1
NUMT_X.026	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.026	X	102041741	102043315	1	MTND2P2	ENSG00000229954.1	ENSG00000229954	1
NUMT_X.027	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.027	X	102051179	102052021	1	NA	ENSG00000237300.2	ENSG00000237300	1
NUMT_X.028	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.028	X	102051179	102052021	1	NA	ENSG00000237300.2	ENSG00000237300	1
NUMT_X.029	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.029	X	102052459	102053056	1	NA	ENSG00000237628.2	ENSG00000237628	1
NUMT_X.029	X	102053324	102054488	1	NA	ENSG00000228316.1	ENSG00000228316	1
NUMT_X.030	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.030	X	102053324	102054488	1	NA	ENSG00000228316.1	ENSG00000228316	1
NUMT_X.030	X	102054491	102054811	1	NA	ENSG00000224471.2	ENSG00000224471	1
NUMT_X.031	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.031	X	102054870	102056327	1	MTND4P32	ENSG00000226056.1	ENSG00000226056	1
NUMT_X.032	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.032	X	102057969	102061066	1	MTND5P26	ENSG00000234886.1	ENSG00000234886	1
NUMT_X.033	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.033	X	102057969	102061066	1	MTND5P26	ENSG00000234886.1	ENSG00000234886	1
NUMT_X.033	X	102061092	102061574	-1	NA	ENSG00000227649.1	ENSG00000227649	1
NUMT_X.033	X	102061669	102062752	1	NA	ENSG00000229794.2	ENSG00000229794	1
NUMT_X.034	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.035	X	102024089	102140334	1	LINC00630	ENSG00000223546.2	ENSG00000223546	5
NUMT_X.036	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.037	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.038	X	125605688	125606386	1	NA	ENSG00000230916.2	ENSG00000230916	1
NUMT_X.039	X	125606711	125606867	1	MTND4LP1	ENSG00000231501.1	ENSG00000231501	1
NUMT_X.040	X	125606711	125606867	1	MTND4LP1	ENSG00000231501.1	ENSG00000231501	1
NUMT_X.040	X	125606792	125606865	-1	NA	ENSG00000264338.1	ENSG00000264338	1
NUMT_X.040	X	125606868	125607264	1	MTND4P24	ENSG00000232177.1	ENSG00000232177	1
NUMT_X.041	X	125863087	125864209	1	NA	ENSG00000226414.1	ENSG00000226414	1
NUMT_X.042	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.043	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_X.044	X	135295381	135338641	-1	MAP7D3	ENSG00000129680.11	ENSG00000129680	8
NUMT_X.045	X	142372754	142604631	1	NA	ENSG00000227303.1	ENSG00000227303	1
NUMT_X.046	X	142372754	142604631	1	NA	ENSG00000227303.1	ENSG00000227303	1
NUMT_X.047	X	142372754	142604631	1	NA	ENSG00000227303.1	ENSG00000227303	1
NUMT_X.047	X	142520836	142521752	1	MTND1P33	ENSG00000235539.1	ENSG00000235539	1
NUMT_X.048	X	142372754	142604631	1	NA	ENSG00000227303.1	ENSG00000227303	1
NUMT_X.048	X	142522311	142523074	1	NA	ENSG00000230130.1	ENSG00000230130	1
NUMT_X.049	X	142627592	142631882	1	NA	ENSG00000227675.1	ENSG00000227675	1
NUMT_X.050	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_Y.001	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_Y.002	Y	8231577	8232000	-1	MTND6P1	ENSG00000223955.1	ENSG00000223955	1
NUMT_Y.002	Y	8232073	8233191	1	MTCYBP1	ENSG00000234179.1	ENSG00000234179	1
NUMT_Y.003	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_Y.004	Y	8239704	8240071	1	MTND1P1	ENSG00000226529.1	ENSG00000226529	1
NUMT_Y.005	Y	8239704	8240071	1	MTND1P1	ENSG00000226529.1	ENSG00000226529	1
NUMT_Y.005	Y	8240282	8240751	1	MTND2P3	ENSG00000234850.1	ENSG00000234850	1
NUMT_Y.006	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_Y.007	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_Y.008	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_Y.009	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_Y.010	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_Y.011	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_Y.012	Y	21033988	21034158	1	MTCYBP2	ENSG00000217179.1	ENSG00000217179	1
