id	localization	chr	start_n	end_n	mt	start_mt	end_mt	hgnc_symbol	Description	gene_biotype	name_1006	ensembl_gene_id_version	transcript_count	tissue_means	sum	GTEx_gene_id_version	Adipose...Subcutaneous	Adipose...Visceral..Omentum.	Adrenal.Gland	Artery...Aorta	Artery...Coronary	Artery...Tibial	Bladder	Brain...Amygdala	Brain...Anterior.cingulate.cortex..BA24.	Brain...Caudate..basal.ganglia.	Brain...Cerebellar.Hemisphere	Brain...Cerebellum	Brain...Cortex	Brain...Frontal.Cortex..BA9.	Brain...Hippocampus	Brain...Hypothalamus	Brain...Nucleus.accumbens..basal.ganglia.	Brain...Putamen..basal.ganglia.	Brain...Spinal.cord..cervical.c.1.	Brain...Substantia.nigra	Breast...Mammary.Tissue	Cells...EBV.transformed.lymphocytes	Cells...Transformed.fibroblasts	Cervix...Ectocervix	Cervix...Endocervix	Colon...Sigmoid	Colon...Transverse	Esophagus...Gastroesophageal.Junction	Esophagus...Mucosa	Esophagus...Muscularis	Fallopian.Tube	Heart...Atrial.Appendage	Heart...Left.Ventricle	Kidney...Cortex	Liver	Lung	Minor.Salivary.Gland	Muscle...Skeletal	Nerve...Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin...Not.Sun.Exposed..Suprapubic.	Skin...Sun.Exposed..Lower.leg.	Small.Intestine...Terminal.Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole.Blood	description	chromosome_name	start_position	end_position	strand
NUMT_15.010	intronic	15	58442495	58443771	mt	9720	11019	NA	RP11-925D8.3	pseudogene	NA	ENSG00000259600.2	1	0.00933433962264151	0.504054339622642	ENSG00000259600.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02645	0	0	0.05405	0.06494	0	0	0	0	0	0	0	0	0	0	0	0	0.08368	0	0	0	0.2656	NA	15	58443232	58444712	1
NUMT_15.011	intronic	15	58443803	58444808	mt	11228	12237	NA	RP11-925D8.3	pseudogene	NA	ENSG00000259600.2	1	0.00933433962264151	0.504054339622642	ENSG00000259600.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02645	0	0	0.05405	0.06494	0	0	0	0	0	0	0	0	0	0	0	0	0.08368	0	0	0	0.2656	NA	15	58443232	58444712	1
NUMT_15.011	intronic	15	58443803	58444808	mt	11228	12237	NA	RP11-925D8.5	pseudogene	NA	ENSG00000259379.1	1	0.0141853773584906	0.766010377358491	ENSG00000259379.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03112	0	0	0.05843	0.0905	0	0	0	0	0	0	0	0	0	0	0.045555	0	0.08352	0	0	0	0.4427	NA	15	58444805	58446606	1
NUMT_15.012	intronic	15	58444931	58448765	mt	12465	16371	NA	RP11-925D8.5	pseudogene	NA	ENSG00000259379.1	1	0.0141853773584906	0.766010377358491	ENSG00000259379.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03112	0	0	0.05843	0.0905	0	0	0	0	0	0	0	0	0	0	0.045555	0	0.08352	0	0	0	0.4427	NA	15	58444805	58446606	1
NUMT_15.012	intronic	15	58444931	58448765	mt	12465	16371	NA	RP11-925D8.6	pseudogene	NA	ENSG00000259671.1	1	0.00858415094339623	0.463544150943396	ENSG00000259671.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06156	0.1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2896	NA	15	58447159	58448260	1
NUMT_15.013	intronic	15	67333249	67333291	mt	2174	2216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_15.014	intronic	15	88634588	88634639	mt	5385	5436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.001	intronic	16	3417483	3419297	mt	5855	7686	NA	RP11-433P17.3	pseudogene	NA	ENSG00000262118.1	1	0.223626226415094	12.0758162264151	ENSG00000262118.1	0.07712	0.08722	0.1507	0.1422	0.1716	0.1519	0.1848	0.083625	0.0921	0.1488	0.5218	0.594	0.1073	0.08124	0.07675	0.1232	0.1801	0.08451	0.1646	0.07405	0.12595	0.088155	0.1306	0.1415	0.3903	0.2394	0.09335	0.2081	0.05262	0.16695	0.4026	0.1508	0.104	0.06853	0.02924	0.1065	0.1549	0.063435	0.46245	1.737	0.1071	0.8353	0.29075	0.06096	0.07604	0.1021	0.10795	0.088695	0.6542	0.7027	0.4141	0.1983	0	NA	16	3417719	3419246	-1
NUMT_16.002	intronic	16	3419618	3421388	mt	2823	4595	NA	RP11-433P17.2	pseudogene	NA	ENSG00000263177.1	1	0.251164150943396	13.5628641509434	ENSG00000263177.1	0.073765	0.08424	0.18015	0.1762	0.1894	0.144	0.2957	0.072105	0.07355	0.1405	0.58105	0.6616	0.1046	0.09392	0.08794	0.1159	0.1645	0.075685	0.1499	0.050735	0.13505	0.09053	0.1333	0.34145	0.3809	0.2564	0.084045	0.21675	0.05033	0.1823	0.5388	0.1654	0.1219	0.08774	0	0.1206	0.1658	0.068355	0.53255	2.061	0.08876	0.922	0.3411	0.07436	0.08211	0.1245	0.11445	0.09433	0.6816	0.76495	0.535	0.2399	0	NA	16	3419957	3420906	-1
NUMT_16.002	intronic	16	3419618	3421388	mt	2823	4595	MTRNR2L4	MTRNR2L4	protein_coding	extracellular region	ENSG00000232196.2	1	0.229826603773585	12.4106366037736	ENSG00000232196.2	0.10875	0.08334	0.1149	0.1592	0.157	0.1869	0.3441	0.09978	0.09278	0.1293	0.46745	0.6427	0.10915	0.1106	0.1086	0.1183	0.148	0.09522	0.1747	0.08051	0.14865	0.090905	0.1032	0.3978	0.4409	0.2316	0.10123	0.18395	0.05364	0.17075	0.08625	0.1464	0.1078	0.06215	0.0281	0.1254	0.1579	0.06927	0.49315	1.696	0.082245	0.7705	0.3345	0.1041	0.111	0.1047	0.12905	0.08609	0.6963	0.653	0.4452	0.2378	0	MT-RNR2-like 4 [Source:HGNC Symbol;Acc:37161]	16	3421053	3422283	-1
NUMT_16.002	intronic	16	3419618	3421388	mt	2823	4595	MTRNR2L4	MTRNR2L4	protein_coding	cytoplasm	ENSG00000232196.2	1	0.229826603773585	12.4106366037736	ENSG00000232196.2	0.10875	0.08334	0.1149	0.1592	0.157	0.1869	0.3441	0.09978	0.09278	0.1293	0.46745	0.6427	0.10915	0.1106	0.1086	0.1183	0.148	0.09522	0.1747	0.08051	0.14865	0.090905	0.1032	0.3978	0.4409	0.2316	0.10123	0.18395	0.05364	0.17075	0.08625	0.1464	0.1078	0.06215	0.0281	0.1254	0.1579	0.06927	0.49315	1.696	0.082245	0.7705	0.3345	0.1041	0.111	0.1047	0.12905	0.08609	0.6963	0.653	0.4452	0.2378	0	MT-RNR2-like 4 [Source:HGNC Symbol;Acc:37161]	16	3421053	3422283	-1
NUMT_16.003	intronic	16	3421716	3422332	mt	2195	2817	MTRNR2L4	MTRNR2L4	protein_coding	extracellular region	ENSG00000232196.2	1	0.229826603773585	12.4106366037736	ENSG00000232196.2	0.10875	0.08334	0.1149	0.1592	0.157	0.1869	0.3441	0.09978	0.09278	0.1293	0.46745	0.6427	0.10915	0.1106	0.1086	0.1183	0.148	0.09522	0.1747	0.08051	0.14865	0.090905	0.1032	0.3978	0.4409	0.2316	0.10123	0.18395	0.05364	0.17075	0.08625	0.1464	0.1078	0.06215	0.0281	0.1254	0.1579	0.06927	0.49315	1.696	0.082245	0.7705	0.3345	0.1041	0.111	0.1047	0.12905	0.08609	0.6963	0.653	0.4452	0.2378	0	MT-RNR2-like 4 [Source:HGNC Symbol;Acc:37161]	16	3421053	3422283	-1
NUMT_16.003	intronic	16	3421716	3422332	mt	2195	2817	MTRNR2L4	MTRNR2L4	protein_coding	cytoplasm	ENSG00000232196.2	1	0.229826603773585	12.4106366037736	ENSG00000232196.2	0.10875	0.08334	0.1149	0.1592	0.157	0.1869	0.3441	0.09978	0.09278	0.1293	0.46745	0.6427	0.10915	0.1106	0.1086	0.1183	0.148	0.09522	0.1747	0.08051	0.14865	0.090905	0.1032	0.3978	0.4409	0.2316	0.10123	0.18395	0.05364	0.17075	0.08625	0.1464	0.1078	0.06215	0.0281	0.1254	0.1579	0.06927	0.49315	1.696	0.082245	0.7705	0.3345	0.1041	0.111	0.1047	0.12905	0.08609	0.6963	0.653	0.4452	0.2378	0	MT-RNR2-like 4 [Source:HGNC Symbol;Acc:37161]	16	3421053	3422283	-1
NUMT_16.004	intronic	16	3422637	3422740	mt	2107	2209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.005	intronic	16	7079728	7079786	mt	3011	3069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.006	partial_gene	16	10812340	10813870	mt	14492	16029	NA	RP11-109M19.4	pseudogene	NA	ENSG00000263241.1	1	0.00173981132075472	0.0939498113207547	ENSG00000263241.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09221	0	0	0	0	NA	16	10812490	10813619	-1
NUMT_16.006	partial_gene	16	10812340	10813870	mt	14492	16029	NA	RP11-109M19.5	pseudogene	NA	ENSG00000262107.1	1	0	0	ENSG00000262107.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	16	10813690	10813872	1
NUMT_16.007	partial_gene	16	10813943	10819175	mt	8505	13747	NA	RP11-109M19.3	pseudogene	NA	ENSG00000261904.1	1	0.00211132075471698	0.114011320754717	ENSG00000261904.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1119	0	0	0	0	NA	16	10813872	10815321	-1
NUMT_16.007	partial_gene	16	10813943	10819175	mt	8505	13747	NA	RP11-109M19.2	pseudogene	NA	ENSG00000262322.1	1	0.00403018867924528	0.217630188679245	ENSG00000262322.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2136	0	0	0	0	NA	16	10815555	10816925	-1
NUMT_16.007	partial_gene	16	10813943	10819175	mt	8505	13747	NA	CTD-2318B16.4	pseudogene	NA	ENSG00000262259.1	1	0.00274528301886792	0.148245283018868	ENSG00000262259.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1455	0	0	0	0	NA	16	10816922	10817212	-1
NUMT_16.007	partial_gene	16	10813943	10819175	mt	8505	13747	NA	CTD-2318B16.3	pseudogene	NA	ENSG00000263196.1	1	0.00413962264150943	0.223539622641509	ENSG00000263196.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2194	0	0	0	0	NA	16	10817281	10817623	-1
NUMT_16.007	partial_gene	16	10813943	10819175	mt	8505	13747	NA	CTD-2318B16.2	pseudogene	NA	ENSG00000262158.1	1	0.0119924528301887	0.647592452830189	ENSG00000262158.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6356	0	0	0	0	NA	16	10817693	10818474	-1
NUMT_16.007	partial_gene	16	10813943	10819175	mt	8505	13747	NA	CTD-2318B16.1	pseudogene	NA	ENSG00000262381.1	1	0.0155377358490566	0.839037735849057	ENSG00000262381.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8235	0	0	0	0	NA	16	10818477	10819153	-1
NUMT_16.008	intergenic	16	14085783	14085856	mt	10380	10452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.009	intronic	16	20732370	20733723	mt	12220	13574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.010	intergenic	16	49100511	49100654	mt	10458	10613	NA	RP11-98C8.1	pseudogene	NA	ENSG00000260067.1	1	0.012672641509434	0.684322641509434	ENSG00000260067.1	0	0	0	0	0	0	0	0	0	0	0.35235	0.3193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	16	49100478	49100640	-1
NUMT_16.011	intronic	16	69392573	69392752	mt	12197	12370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.012	intronic	16	70716615	70716669	mt	2653	2707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.013	intronic	16	82153531	82153791	mt	16304	16562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.014	intronic	16	82154094	82156214	mt	13904	16029	NA	CTD-2588J6.1	pseudogene	NA	ENSG00000260161.1	1	0.00873490566037736	0.471684905660377	ENSG00000260161.1	0	0	0	0	0	0	0	0	0	0	0.106	0.09299	0	0	0	0	0	0	0	0	0	0	0	0	0.1065	0	0	0	0	0	0.0889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06856	0	0	0	0	NA	16	82154243	82155374	-1
NUMT_16.015	intronic	16	83706625	83707118	mt	16086	16569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.001	intronic	17	18886741	18886828	mt	8790	8876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.002	intronic	17	18889501	18889665	mt	8691	8858	NA	RP11-28B23.1	pseudogene	NA	ENSG00000263045.1	1	0.0388905660377359	2.10009056603774	ENSG00000263045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2137	0	0	0.1624	0	0.7002	0	0	0	0	0	0	0	0	0	0.438	0.3948	0	0	0	0.1521	0	0	0	0	NA	17	18889461	18889647	-1
NUMT_17.003	intronic	17	19500849	19501124	mt	16296	16569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.004	partial_gene	17	19501874	19503387	mt	577	2097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.005	partial_gene	17	19503699	19504273	mt	2084	2665	NA	RP11-1113L8.6	pseudogene	NA	ENSG00000266179.2	1	0	0	ENSG00000266179.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	17	19504173	19504658	1
NUMT_17.006	partial_gene	17	19504577	19505197	mt	2656	3274	NA	RP11-1113L8.6	pseudogene	NA	ENSG00000266179.2	1	0	0	ENSG00000266179.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	17	19504173	19504658	1
NUMT_17.006	partial_gene	17	19504577	19505197	mt	2656	3274	NA	RP11-1113L8.7	pseudogene	NA	ENSG00000271900.1	1	0	0	ENSG00000271900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	17	19505153	19505569	1
NUMT_17.007	partial_gene	17	19505527	19506842	mt	3261	4595	NA	RP11-1113L8.7	pseudogene	NA	ENSG00000271900.1	1	0	0	ENSG00000271900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	17	19505153	19505569	1
NUMT_17.007	partial_gene	17	19505527	19506842	mt	3261	4595	MTND1P14	MTND1P14	pseudogene	NA	ENSG00000227225.1	1	0.0122593396226415	0.662004339622641	ENSG00000227225.1	0	0	0.1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034275	0.127	0	0	0	0	0	0	0	0	0	0.06711	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1654	0	0.0632	0.04716	0	MT-ND1 pseudogene 14 [Source:HGNC Symbol;Acc:42063]	17	19505572	19506521	1
NUMT_17.007	partial_gene	17	19505527	19506842	mt	3261	4595	TRNAQ41P	TRNAQ41P	pseudogene	NA	ENSG00000242752.3	1	0	0	ENSG00000242752.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	transfer RNA glutamine 41 (anticodon UUG) pseudogene [Source:HGNC Symbol;Acc:35051]	17	19506587	19506658	-1
NUMT_17.008	partial_gene	17	19507168	19507472	mt	4612	4919	MTND2P12	MTND2P12	pseudogene	NA	ENSG00000228725.3	1	0.0104614150943396	0.56491641509434	ENSG00000228725.3	0	0	0.1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037825	0.04001	0	0	0	0	0	0	0	0	0	0.05402	0	0	0	0	0.04544	0	0	0	0	0	0	0	0	0.1767	0	0.04918	0.04598	0	MT-ND2 pseudogene 12 [Source:HGNC Symbol;Acc:42113]	17	19507110	19508361	1
NUMT_17.009	partial_gene	17	19507793	19509246	mt	4936	6392	MTND2P12	MTND2P12	pseudogene	NA	ENSG00000228725.3	1	0.0104614150943396	0.56491641509434	ENSG00000228725.3	0	0	0.1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037825	0.04001	0	0	0	0	0	0	0	0	0	0.05402	0	0	0	0	0.04544	0	0	0	0	0	0	0	0	0.1767	0	0.04918	0.04598	0	MT-ND2 pseudogene 12 [Source:HGNC Symbol;Acc:42113]	17	19507110	19508361	1
NUMT_17.009	partial_gene	17	19507793	19509246	mt	4936	6392	NA	AC025627.4	pseudogene	NA	ENSG00000224254.2	1	0.0087038679245283	0.470008867924528	ENSG00000224254.2	0	0	0.12835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049335	0	0	0	0	0	0	0	0	0	0	0.06282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2208	0	0	0	0	NA	17	19508767	19509246	1
NUMT_17.010	intronic	17	19649707	19649807	mt	11797	11900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.011	intergenic	17	22018521	22020726	mt	14365	16569	NA	RP11-846F4.1	pseudogene	NA	ENSG00000266529.1	1	0	0	ENSG00000266529.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	17	22018943	22020035	1
NUMT_17.012	partial_gene	17	22020727	22021181	mt	1	458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_17.013	intergenic	17	22021365	22031841	mt	577	11112	MTRNR2L1	MTRNR2L1	protein_coding	extracellular region	ENSG00000256618.1	1	0.268394905660377	14.4933249056604	ENSG00000256618.1	0.1572	0.1481	0.2546	0.09224	0.1196	0.1436	0.08665	0.794	0.6303	0.7826	0.41315	0.3827	0.5198	0.5557	0.77	0.6779	0.8299	0.7046	0.4857	0.7283	0.1346	0.1403	0.0853	0.04979	0	0.1838	0.1708	0.1835	0.1143	0.16525	0.07061	0.3029	0.4429	0.4103	0.1525	0.1557	0.07713	0.2184	0.1224	0.08462	0.0592	0.1337	0.15755	0.1446	0.1433	0.1312	0.1074	0.17475	0.199	0.1372	0.1007	0.08869	0.1059	MT-RNR2-like 1 [Source:HGNC Symbol;Acc:37155]	17	22022437	22023991	1
NUMT_17.013	intergenic	17	22021365	22031841	mt	577	11112	MTRNR2L1	MTRNR2L1	protein_coding	cytoplasm	ENSG00000256618.1	1	0.268394905660377	14.4933249056604	ENSG00000256618.1	0.1572	0.1481	0.2546	0.09224	0.1196	0.1436	0.08665	0.794	0.6303	0.7826	0.41315	0.3827	0.5198	0.5557	0.77	0.6779	0.8299	0.7046	0.4857	0.7283	0.1346	0.1403	0.0853	0.04979	0	0.1838	0.1708	0.1835	0.1143	0.16525	0.07061	0.3029	0.4429	0.4103	0.1525	0.1557	0.07713	0.2184	0.1224	0.08462	0.0592	0.1337	0.15755	0.1446	0.1433	0.1312	0.1074	0.17475	0.199	0.1372	0.1007	0.08869	0.1059	MT-RNR2-like 1 [Source:HGNC Symbol;Acc:37155]	17	22022437	22023991	1
NUMT_17.013	intergenic	17	22021365	22031841	mt	577	11112	NA	RP11-846F4.12	antisense	NA	ENSG00000243655.2	1	0	0	ENSG00000243655.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	17	22023889	22024656	-1
NUMT_17.013	intergenic	17	22021365	22031841	mt	577	11112	MTND1P15	MTND1P15	pseudogene	NA	ENSG00000264168.1	2	0	0	ENSG00000264168.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND1 pseudogene 15 [Source:HGNC Symbol;Acc:42064]	17	22024064	22025022	1
NUMT_17.013	intergenic	17	22021365	22031841	mt	577	11112	NA	RP11-846F4.5	pseudogene	NA	ENSG00000263914.1	1	0	0	ENSG00000263914.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	17	22025225	22026263	1
